movieId,title,genres,year,title_clean,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_genres
8981,Closer (2004),Drama|Romance,2004,Closer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
8982,I Am David (2003),Drama,2003,I Am David,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,2004,House Of Flying Daggers (Shi Mian Mai Fu),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,2004,Ocean'S Twelve,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,2004,Blade: Trinity,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4
8987,Bush's Brain (2004),Documentary,2004,Bush'S Brain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8989,Damn Yankees! (1958),Comedy|Musical,1958,Damn Yankees!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
8998,That's Entertainment (1974),Documentary,1974,That'S Entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,1985,D.A.R.Y.L.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,1993,Fire In The Sky,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,1940,"Invisible Man Returns, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,2003,Love Me If You Dare (Jeux D'Enfants),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
9018,Control Room (2004),Documentary|War,2004,Control Room,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,1923,"Hunchback Of Notre Dame, The",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,1924,Sherlock Jr.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
25752,"Freshman, The (1925)",Comedy,1925,"Freshman, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25753,Greed (1924),Drama,1924,Greed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,1927,"Jazz Singer, The",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,1928,"Steamboat Bill, Jr.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,1929,"Andalusian Dog, An (Chien Andalou, Un)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25773,Little Caesar (1931),Crime|Drama,1931,Little Caesar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,1932,Boudu Saved From Drowning (Boudu Sauvé Des Eaux),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25788,Scarface (1932),Crime|Drama,1932,Scarface,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25795,Dinner at Eight (1933),Comedy|Drama|Romance,1933,Dinner At Eight,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
25797,Gold Diggers of 1933 (1933),Musical,1933,Gold Diggers Of 1933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,1934,"Atalante, L'",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
25825,Fury (1936),Drama|Film-Noir,1936,Fury,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
25826,Libeled Lady (1936),Comedy|Romance,1936,Libeled Lady,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,1936,Mr. Deeds Goes To Town,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
25833,Camille (1936),Drama|Romance,1936,Camille,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
25834,Captains Courageous (1937),Adventure|Drama,1937,Captains Courageous,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25841,Stage Door (1937),Drama,1937,Stage Door,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25850,Holiday (1938),Comedy|Drama|Romance,1938,Holiday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,1939,"Roaring Twenties, The",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
25856,Wuthering Heights (1939),Drama|Romance,1939,Wuthering Heights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
25865,"Letter, The (1940)",Drama|Film-Noir,1940,"Letter, The",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,1941,Here Comes Mr. Jordan,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
25886,Random Harvest (1942),Drama|Romance,1942,Random Harvest,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
25887,Tales of Manhattan (1942),Comedy|Drama,1942,Tales Of Manhattan,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25898,Day of Wrath (Vredens dag) (1943),Drama,1943,Day Of Wrath (Vredens Dag),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,1944,"Miracle Of Morgan'S Creek, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
25906,Mr. Skeffington (1944),Drama|Romance,1944,Mr. Skeffington,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
25923,Great Expectations (1946),Drama,1946,Great Expectations,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,1946,"Stranger, The",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3
25937,Easter Parade (1948),Musical|Romance,1948,Easter Parade,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,1947,"Lady From Shanghai, The",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,1948,"Three Musketeers, The",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
25947,Unfaithfully Yours (1948),Comedy,1948,Unfaithfully Yours,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,1949,"Letter To Three Wives, A",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,1950,Annie Get Your Gun,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
25962,King Solomon's Mines (1950),Action|Adventure|Romance,1950,King Solomon'S Mines,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,1950,"Young And The Damned, The (Olvidados, Los)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25996,"Star Is Born, A (1954)",Drama|Musical,1954,"Star Is Born, A",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
25999,The Wild One (1953),Drama,1953,The Wild One,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,1955,Confidential Report,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,1955,Night And Fog (Nuit Et Brouillard),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
26038,Teacher's Pet (1958),Comedy|Romance,1958,Teacher'S Pet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,1959,"Human Condition II, The (Ningen No Joken II)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26052,Pickpocket (1959),Crime|Drama,1959,Pickpocket,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,1960,When A Woman Ascends The Stairs (Onna Ga Kaidan Wo Agaru Toki),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,1961,"Human Condition III, The (Ningen No Joken III)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26078,Advise and Consent (1962),Drama,1962,Advise And Consent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26082,Harakiri (Seppuku) (1962),Drama,1962,Harakiri (Seppuku),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,1962,"Music Man, The",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,1962,Mutiny On The Bounty,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,1963,"Carabineers, The (Carabiniers, Les)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,1964,"Hush... Hush, Sweet Charlotte",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
26122,Onibaba (1964),Drama|Horror|War,1964,Onibaba,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3
26124,Robinson Crusoe on Mars (1964),Sci-Fi,1964,Robinson Crusoe On Mars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,1966,"Battle Of Algiers, The (La Battaglia Di Algeri)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,1965,"Charlie Brown Christmas, A",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26142,Major Dundee (1965),Adventure|War|Western,1965,Major Dundee,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,1965,"Thousand Clowns, A",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,1969,Andrei Rublev (Andrey Rublyov),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26151,Au Hasard Balthazar (1966),Crime|Drama,1966,Au Hasard Balthazar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26152,Batman (1966),Action|Adventure|Comedy,1966,Batman,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,1966,Closely Watched Trains (Ostre Sledované Vlaky),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,1966,Tokyo Drifter (Tôkyô Nagaremono),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,1967,Branded To Kill (Koroshi No Rakuin),1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
26171,Play Time (a.k.a. Playtime) (1967),Comedy,1967,Play Time (A.K.A. Playtime),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26172,Point Blank (1967),Action|Crime|Drama|Thriller,1967,Point Blank,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
26176,Titicut Follies (1967),Documentary|Drama,1967,Titicut Follies,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,1968,Asterix And Cleopatra (Astérix Et Cléopâtre),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,1968,"Diamond Arm, The (Brilliantovaya Ruka)",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
26195,Sympathy for the Devil (1968),Documentary|Musical,1968,Sympathy For The Devil,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
26198,"Yours, Mine and Ours (1968)",Children|Comedy,1968,"Yours, Mine And Ours",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,1970,"Claire'S Knee (Genou De Claire, Le)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
26231,Performance (1970),Crime|Drama|Thriller,1970,Performance,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,1970,"White Sun Of The Desert, The (Beloe Solntse Pustyni)",1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
26237,Zabriskie Point (1970),Drama|Romance,1970,Zabriskie Point,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26242,Duel (1971),Action|Mystery|Thriller,1971,Duel,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
26249,They Call Me Trinity (1971),Comedy|Western,1971,They Call Me Trinity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
26258,"Topo, El (1970)",Fantasy|Western,1970,"Topo, El",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,1972,Dr. Phibes Rises Again,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
26283,Charley Varrick (1973),Crime|Drama|Thriller,1973,Charley Varrick,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,1974,Dark Star,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
26303,Sisters (1973),Horror|Thriller,1973,Sisters,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,1973,Turkish Delight (Turks Fruit),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26313,California Split (1974),Comedy|Drama,1974,California Split,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26317,Emmanuelle (1974),Drama|Romance,1974,Emmanuelle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26322,Gone in 60 Seconds (1974),Action|Crime|Drama,1974,Gone In 60 Seconds,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,1973,"Holy Mountain, The (Montaña Sagrada, La)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,1976,"Twelve Tasks Of Asterix, The (Les Douze Travaux D'Astérix)",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
26344,French Connection II (1975),Action|Crime|Drama|Thriller,1975,French Connection II,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,1975,"Irony Of Fate, Or Enjoy Your Bath! (Ironiya Sudby, Ili S Legkim Parom!)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
26350,"Passenger, The (Professione: reporter) (1975)",Drama,1975,"Passenger, The (Professione: Reporter)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26357,Trilogy of Terror (1975),Horror|Thriller,1975,Trilogy Of Terror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
26359,1900 (Novecento) (1976),Drama|War,1976,1900 (Novecento),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26365,Futureworld (1976),Sci-Fi|Thriller,1976,Futureworld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
26366,Harlan County U.S.A. (1976),Documentary,1976,Harlan County U.S.A.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26375,Silver Streak (1976),Action|Comedy|Crime,1976,Silver Streak,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26386,High Anxiety (1977),Comedy|Thriller,1977,High Anxiety,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
26391,"New York, New York (1977)",Drama|Musical|Romance,1977,"New York, New York",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
26394,"Turning Point, The (1977)",Drama|Romance,1977,"Turning Point, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
26399,Five Deadly Venoms (1978),Action,1978,Five Deadly Venoms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,1979,Last Hurrah For Chivalry (Hao Xia),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,1979,"Clonus Horror, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,1978,Snake In The Eagle'S Shadow (Se Ying Diu Sau),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26422,Hair (1979),Comedy|Drama|Musical,1979,Hair,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
26429,Love at First Bite (1979),Comedy|Horror|Romance,1979,Love At First Bite,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,1981,"Hitch Hikers Guide To The Galaxy, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
26453,Smiley's People (1982),Drama|Mystery,1982,Smiley'S People,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
26464,Blue Thunder (1983),Action|Crime|Drama,1983,Blue Thunder,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
26467,"Day After, The (1983)",Drama|Sci-Fi,1983,"Day After, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
26471,Eddie Murphy Delirious (1983),Comedy|Documentary,1983,Eddie Murphy Delirious,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
26472,"Norte, El (1984)",Adventure|Drama,1984,"Norte, El",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,1983,Twilight Zone: The Movie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4
26498,Boy Meets Girl (1984),Drama,1984,Boy Meets Girl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,1984,Cloak & Dagger,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,1984,"Ewok Adventure, The (A.K.A. Caravan Of Courage: An Ewok Adventure)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,1984,"Silent Night, Deadly Night",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
26524,"Times of Harvey Milk, The (1984)",Documentary,1984,"Times Of Harvey Milk, The",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,1984,What Have I Done To Deserve This? (¿Qué He Hecho Yo Para Merecer Esto!!),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26528,Anne of Green Gables (1985),Children|Drama,1985,Anne Of Green Gables,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26539,Death of a Salesman (1985),Drama,1985,Death Of A Salesman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,1985,Ewoks: The Battle For Endor,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,1985,Police Story (Ging Chaat Goo Si),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,1985,"Quiet Earth, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3
26555,Spies Like Us (1985),Comedy,1985,Spies Like Us,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26562,White Nights (1985),Drama,1985,White Nights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26564,'Round Midnight (1986),Drama|Musical,1986,'Round Midnight,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
26567,Club Paradise (1986),Comedy,1986,Club Paradise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,1986,"Sacrifice, The (Offret - Sacraficatio)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,1986,"Better Tomorrow, A (Ying Hung Boon Sik)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,1989,"Decalogue, The (Dekalog)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1987,G.I. Joe: The Movie,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,1988,Hell Comes To Frogtown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,1987,"Law Of Desire (Ley Del Deseo, La)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,1987,Prince Of Darkness,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,1987,"Chinese Ghost Story, A (Sinnui Yauwan)",1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,1987,"Better Tomorrow II, A (Ying Hung Boon Sik II)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,1988,"Bourne Identity, The",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5
26622,Dominick and Eugene (1988),Drama,1988,Dominick And Eugene,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,1988,Killer Klowns From Outer Space,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
26630,Moonwalker (1988),Musical,1988,Moonwalker,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,1988,Alice (Neco Z Alenky),0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,1988,Life Is A Long Quiet River (La Vie Est Un Long Fleuve Tranquille),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26649,Lonesome Dove (1989),Adventure|Drama|Western,1989,Lonesome Dove,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,1989,Kiki'S Delivery Service (Majo No Takkyûbin),0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
26676,Almost an Angel (1990),Comedy,1990,Almost An Angel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26680,Cry-Baby (1990),Comedy|Musical|Romance,1990,Cry-Baby,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
